#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0  
#                                <taxa id="TaxonSet.kd-looms_1111" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_1111"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:kd-looms_1111" name="distribution">
#            <parameter id="gammaShape.s:kd-looms_1111" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_1111" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@kd-looms_1111" excludeto="1" filter="::" id="bin.kd-looms_1111" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:kd-looms_1111" shape="@gammaShape.s:kd-looms_1111" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_1111" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_1111" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:kd-looms_1111" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:kd-looms_1111" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_1111	TreeHeight.t:tree	mutationRate.s:kd-looms_1111	gammaShape.s:kd-looms_1111	freqParameter.s:kd-looms_1111.1	freqParameter.s:kd-looms_1111.2	clockRate.c:clock	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
71060000	-2010.8346034628785	-1967.2310605188786	-43.60354294399975	-1967.2310605188786	14.815113415620761	1.0	1.811895504095037	0.7914011057380043	0.20859889426200076	0.0605859828364987	-41.791647439904715	0.2671560114006171	0.11452234217178792	0.2464783806032135	17.19373061502633	1	0.0	4.636512216894721
71070000	-2020.3685595224576	-1963.6396818966	-56.7288776258576	-1963.6396818966	27.021627537936194	1.0	1.811895504095037	0.7785024015000622	0.2214975984999428	0.04034437002081942	-54.916982121762565	0.07810102326703679	0.8498219488490631	0.02230761715131476	28.0555654151274	0	0.0	4.300088513249111
71080000	-2023.5928683516186	-1975.4049026138464	-48.187965737772224	-1975.4049026138464	21.578753903386247	1.0	1.3423649115207308	0.7678328125594309	0.23216718744056408	0.059938218918974044	-46.84560082625149	0.0226580257980924	0.9465958401131164	0.01630929623339601	23.789520404392956	1	0.0	4.473061168254281
71090000	-2006.9205717688424	-1965.1992677515714	-41.7213040172711	-1965.1992677515714	12.003191048302195	1.0	1.5499981234013998	0.7842630173523688	0.21573698264763067	0.08311396263907996	-40.1713058938697	0.5593542298570096	0.4677650585848031	0.006760503771374634	17.784803232305887	1	0.0	4.311346343087303
71100000	-2017.0917138904015	-1970.424638331003	-46.66707555939839	-1970.424638331003	19.371670965248406	1.0	1.5989732819457976	0.7324142566950648	0.2675857433049346	0.0643052598948808	-45.068102277452596	0.26630435537598895	0.10742106542052814	0.48679737423597075	19.73767750383731	1	0.0	4.352545287484661
71110000	-2002.7629840467546	-1961.668536984829	-41.09444706192555	-1961.668536984829	14.688074992737764	1.0	1.442528287900705	0.7495719338827724	0.2504280661172325	0.06635786306007922	-39.65191877402484	0.2420382744750949	0.4504937779559968	0.06288865181841549	16.25693426899343	1	0.0	4.545603107484733
71120000	-2053.450128261457	-1978.050665167821	-75.39946309363607	-1978.050665167821	52.04578424500288	1.0	1.2865358066859869	0.799277953197614	0.20072204680239197	0.026196010795558135	-74.11292728695008	0.0925235355211141	0.40098745639422834	0.05965107730096244	66.11959244417324	0	0.0	4.705463792404931
71130000	-2010.83276389026	-1966.658845345349	-44.17391854491103	-1966.658845345349	13.786836482125995	1.0	1.5673019233845338	0.7824717851853433	0.21752821481466267	0.0835743492351822	-42.6066166215265	0.09552040863475977	0.6671148998571236	0.10628756231680328	18.417715793693073	0	0.0	4.872725579757383
71140000	-2020.9768259560242	-1969.8483508159864	-51.12847514003773	-1969.8483508159864	20.687455465714823	1.0	2.2299741786090794	0.7838255894005353	0.21617441059946402	0.05747110614883462	-48.89850096142865	0.32098104185611137	0.23412109082986426	0.1383361038024287	27.95748676209605	1	0.0	4.3362809049293585
71150000	-2003.9253845050007	-1967.3198367815025	-36.60554772349804	-1967.3198367815025	12.374025665064725	1.0	2.0124313153774613	0.7843094534370948	0.21569054656291123	0.07326119321504361	-34.59311640812058	0.18242292188176812	0.76537164097177	0.015328424144911541	14.670971072093202	1	0.0	4.3396097029732
71160000	-1985.7590759922336	-1958.3879160787355	-27.371159913498136	-1958.3879160787355	14.300698071728993	1.0	1.3949711901306077	0.7937163115300488	0.2062836884699504	0.1109215335853884	-25.976188723367528	0.07027505553897953	0.9451018575837209	0.005848190751760763	23.086993339633867	0	0.0	4.6368007059706535
71170000	-2012.9105828056993	-1963.4229049792352	-49.48767782646402	-1963.4229049792352	24.32496171602432	1.0	1.3949711901306077	0.8017742098910843	0.19822579010891492	0.05762196132888565	-48.09270663633342	0.06695550678474073	0.8074326219971352	0.0324043566941828	32.078360253623515	0	0.0	4.857582978448054
71180000	-2008.8788663036426	-1966.2656299687926	-42.61323633484985	-1966.2656299687926	13.67698264642184	1.0	1.6614472023353597	0.7626506371788724	0.2373493628211326	0.06122818494720039	-40.95178913251449	0.3126107251852485	0.1521296515331116	0.31629164125240555	15.092758537078533	1	0.0	4.336876464653396
71190000	-2037.7817769643461	-1973.9841222380967	-63.79765472624955	-1973.9841222380967	36.00802069731267	1.0	1.5565118486069882	0.7608946956382002	0.23910530436180472	0.03593331335466937	-62.24114287764256	0.08881841678874935	0.6923981649121442	0.018903103179331204	45.38156822687736	0	0.0	4.9625171644939785
71200000	-2012.2529478363927	-1962.9092116219845	-49.34373621440816	-1962.9092116219845	25.408567377450915	1.0	1.5461592643823399	0.7537668763264592	0.24623312367354575	0.0688171696456944	-47.79757695002582	0.21402259533372275	0.35457624081262046	0.11679943133543627	34.21065719891116	1	0.0	5.039515891484287
71210000	-2010.7656092313948	-1968.3997249811584	-42.36588425023633	-1968.3997249811584	14.464073978743606	1.0	1.4995025626465224	0.7452117307986476	0.25478826920135855	0.0665577324328565	-40.86638168758981	0.2961228363013404	0.20404260067208335	0.18270689593488887	15.79491066765291	1	0.0	4.337506162160605
71220000	-2004.1804851680897	-1961.270726418547	-42.90975874954271	-1961.270726418547	18.810595837484975	1.0	1.4132951341520361	0.7552952958786036	0.2447047041214026	0.07000194035782399	-41.496463615390674	0.2530483729658311	0.6425342685730046	0.011273648237920325	25.23972418894601	0	0.0	4.967102518889473
71230000	-1998.9023976692476	-1962.9169573042534	-35.98544036499435	-1962.9169573042534	11.409924716533839	1.0	1.4240387791325997	0.7560679286842142	0.24393207131579064	0.09810802447538254	-34.56140158586175	0.34518928189926945	0.18481576464193133	0.33415098876611127	15.052347742234055	1	0.0	4.311430882724837
71240000	-1997.2574842312963	-1957.6273344580538	-39.63014977324257	-1957.6273344580538	20.638809302277192	1.0	1.65256546290246	0.7777209209311982	0.22227907906880684	0.08396729310209643	-37.97758431034011	0.11817315192010514	0.8271540219890992	0.008071474327487576	20.925593434500843	1	0.0	4.311430882724837
71250000	-2027.3789764153303	-1959.399524286392	-67.9794521289382	-1959.399524286392	52.05960217723175	1.0	1.8192800249331886	0.7782864952966687	0.2217135047033305	0.03639608656812433	-66.16017210400501	0.13149928563604008	0.565621209796985	0.009950544371575925	58.787088493079104	0	0.0	5.097904285480941
71260000	-2002.7690294021247	-1961.7592039826036	-41.00982541952121	-1961.7592039826036	20.709524694291243	1.0	1.2552139233933846	0.7807690117558669	0.21923098824413803	0.07583398599233125	-39.75461149612783	0.14333698228054728	0.8631111434344354	0.0033125334885242335	25.202478433152393	1	0.0	4.303344415915328
71270000	-1997.7741633075982	-1963.9046303040618	-33.869533003536475	-1963.9046303040618	13.392088004794363	1.0	1.7017776723408684	0.760479973915245	0.239520026084754	0.09439651178783401	-32.16775533119561	0.3871542075383068	0.4508986471563281	0.05643965493480168	14.849667494919775	1	0.0	4.3239220996380325
71280000	-2010.3072955415228	-1963.8865433012352	-46.420752240287605	-1963.8865433012352	24.784266368362886	1.0	1.5023433397115917	0.7916391888277061	0.2083608111723001	0.07142819062972743	-44.91840890057601	0.2380172110466476	0.5619708780040652	0.041248059751292865	29.517503697245868	0	0.0	5.137261317331136
71290000	-2031.776275267578	-1969.8140298208584	-61.962245446719535	-1969.8140298208584	39.931977650563894	1.0	1.0979352226165535	0.7606450112965152	0.23935498870349114	0.05347752507539461	-60.86431022410298	0.1109047683786748	0.31246696564091786	0.08537975602550982	51.10555255877394	1	0.0	5.000217707529878
71300000	-2003.226399585594	-1959.75802095677	-43.46837862882398	-1959.75802095677	18.238481037273218	1.0	1.2725042586380673	0.7568456702424435	0.24315432975756276	0.06627463489822775	-42.19587437018591	0.2649979311837347	0.2932616223331783	0.028883950794519962	18.411996487993473	1	0.0	4.669275468504933
71310000	-2015.0582314227104	-1962.1133501074685	-52.94488131524188	-1962.1133501074685	23.485622466833	1.0	1.4682623574745512	0.7678274922626336	0.2321725077373713	0.04883868379341958	-51.47661895776733	0.06800194856546343	0.8566021496720196	0.00858486121115288	45.992455879662444	0	0.0	4.847984488752668
71320000	-2020.4679534065745	-1961.2239928159224	-59.24396059065214	-1961.2239928159224	30.79911417589031	1.0	1.4682623574745512	0.7601038723380212	0.23989612766198362	0.046572000083480246	-57.775698233177586	0.168563717432147	0.5393211346441757	0.06963614277780888	32.19269447690597	0	0.0	4.4155001497777775
71330000	-2014.2050212236495	-1961.1124114039978	-53.0926098196517	-1961.1124114039978	25.92913471680194	1.0	1.5504970382461294	0.7942942480829752	0.2057057519170296	0.049486726262559136	-51.54211278140557	0.1983414718613031	0.1798327340133871	0.062089291222602	29.214371214780773	1	0.0	4.537943349734546
71340000	-1999.6723711282239	-1967.6949656077434	-31.977405520480545	-1967.6949656077434	11.508728064520971	1.0	1.7039130651385006	0.7766531163053427	0.22334688369466205	0.09893230836660902	-30.273492455342044	0.5369961900993795	0.11065606305614538	0.1413799156068724	12.565930076178283	1	0.0	4.414345794825454
71350000	-2007.2184449113352	-1979.1001700710583	-28.1182748402769	-1979.1001700710583	7.5323739950821125	1.0	1.3605965445983423	0.7848643393788528	0.215135660621152	0.10903880649627272	-26.75767829567856	0.40283359630397164	0.2905170626993596	0.03497293575209011	12.36639526177623	1	0.0	4.414345794825454
71360000	-2015.7513372167818	-1967.2938109363847	-48.45752628039706	-1967.2938109363847	18.29858846893628	1.0	1.6267833070912416	0.7505178565534316	0.24948214344657477	0.04768078835785568	-46.83074297330582	0.10526933281879733	0.8109999512302318	0.025114401587075345	21.907849909195686	1	0.0	4.728171388442721
71370000	-1998.5572936891976	-1968.546288287781	-30.011005401416696	-1968.546288287781	15.250788830318893	1.0	1.0381356514403295	0.7808762300566322	0.2191237699433742	0.12211728095287822	-28.97286974997637	0.3570989050104217	0.668534464186761	0.049317011637282394	15.260916635468186	1	0.0	4.373945498342944
71380000	-2005.6095930737738	-1962.2530917779563	-43.356501295817495	-1962.2530917779563	20.54081257817091	1.0	1.730537084414672	0.7454743071951669	0.2545256928048319	0.06918200893461474	-41.625964211402824	0.06403095232057872	0.9082786775759084	0.007418217252643252	25.361692556846734	1	0.0	4.480412464910714
71390000	-2029.000294306115	-1968.6819996276286	-60.31829467848638	-1968.6819996276286	17.01556588734926	1.0	1.6880055681234825	0.7681229975241395	0.23187700247585935	0.03973262287661914	-58.6302891103629	0.1379357134393263	0.2535572944324009	0.10493726545658448	27.97926417308171	0	0.0	5.106691813387627
71400000	-2050.765777708988	-1968.5323763249883	-82.23340138399968	-1968.5323763249883	60.30857463266137	1.0	1.1924854662773539	0.7999153307012751	0.20008466929873142	0.020413228152670333	-81.04091591772233	0.0853738517773962	0.3818031688014866	0.033606070112188545	64.42793336917337	0	0.0	4.419791322785952
71410000	-2020.209802519435	-1973.0998758099631	-47.10992670947185	-1973.0998758099631	16.861034551236298	1.0	1.7049851130153337	0.7660513944390619	0.23394860556094454	0.06068329916764282	-45.40494159645652	0.22709886048476477	0.44344563640240653	0.04684684343157179	19.251181726859215	1	0.0	5.22616915196218
71420000	-2010.0895324734654	-1961.6906305041496	-48.39890196931577	-1961.6906305041496	16.940249921580218	1.0	1.7465104450440272	0.7743368035186932	0.22566319648131167	0.06513844654525572	-46.65239152427175	0.36584169971832503	0.39976892878373577	0.052019027617315736	23.5186205302561	0	0.0	4.310542675367634
71430000	-2020.3518179297605	-1970.4689508939905	-49.88286703577005	-1970.4689508939905	15.680260029628345	1.0	1.4907686311827364	0.7656821610571218	0.23431783894288452	0.049543969164017834	-48.39209840458731	0.18437278629415216	0.5419914822746946	0.023389767939887965	17.260619221626964	1	0.0	4.4424777351684615
71440000	-2005.6249433113373	-1962.178480812081	-43.44646249925638	-1962.178480812081	15.861915893324625	1.0	2.1300933413092733	0.7395916628698098	0.26040833713019657	0.06222429772910144	-41.3163691579471	0.26816677766052766	0.39577121568991414	0.08299013705003706	17.72672892454889	0	0.0	4.427699503435544
71450000	-2010.5372535399895	-1964.5689547494367	-45.968298790552765	-1964.5689547494367	17.928124005129106	1.0	1.6786945155755413	0.7669306056161107	0.23306939438389562	0.062060430763048846	-44.28960427497722	0.22612584201859226	0.44151860127478976	0.13675376644098988	18.676436048221667	1	0.0	4.943491276023536
71460000	-1997.6647851249618	-1969.891603998573	-27.773181126388785	-1969.891603998573	10.106170575818043	1.0	1.2958784552870437	0.761608060648841	0.23839193935116537	0.139737716772021	-26.477302671101743	0.42650327728407605	0.3345594268726252	0.07579010020034227	10.942483900787302	1	0.0	4.52254423564117
71470000	-2007.0561852627923	-1964.5635813768665	-42.49260388592568	-1964.5635813768665	17.45172234330502	1.0	1.423594937509008	0.761608060648841	0.23839193935116537	0.06699104562961725	-41.06900894841667	0.2321837506709321	0.49063371958256086	0.03480847329127758	20.103948201064064	1	0.0	4.50888859644604
71480000	-2005.2313985197045	-1962.7904232047433	-42.44097531496117	-1962.7904232047433	18.54021185768609	1.0	1.8831044344520569	0.754035120847789	0.24596487915221563	0.06362063028061524	-40.557870880509114	0.13785574794079783	0.7692928936982387	0.012428688976770045	27.42730603258518	0	0.0	4.42892863078086
71490000	-2014.3163507924755	-1965.9603866717082	-48.35596412076725	-1965.9603866717082	16.963062824003973	1.0	1.8044480121089135	0.7571321061219586	0.24286789387804	0.051079180188280525	-46.55151610865833	0.11201295209851424	0.7044363559382859	0.044557329286586865	22.86378076596519	1	0.0	4.450709855560262
71500000	-2008.6639602515452	-1965.7106074717547	-42.95335277979042	-1965.7106074717547	15.370967261001827	1.0	1.679658680190508	0.7527331182761459	0.24726688172386063	0.08067008448303198	-41.273694099599915	0.27799126159988063	0.527047420509631	0.005023516879234277	25.580728347521145	1	0.0	5.063646218189778
71510000	-2015.917160319054	-1965.1919048072841	-50.72525551176968	-1965.1919048072841	21.901769817445484	1.0	1.3577298090199712	0.7943195828017766	0.20568041719822205	0.056268254198129856	-49.36752570274971	0.18061017395328985	0.5165018785507757	0.06944515964227373	24.379524604928825	0	0.0	4.9938104982011104
71520000	-2025.143650241248	-1964.629825050211	-60.513825191037085	-1964.629825050211	28.318510879391926	1.0	1.4597945994908381	0.7585908505463139	0.24140914945369268	0.04112636395585207	-59.054030591546244	0.10565886462160191	0.6401211906941564	0.05396243298416584	32.49879369465523	0	0.0	4.473077854755821
71530000	-2005.4573055424362	-1961.3632120257955	-44.094093516640655	-1961.3632120257955	19.81426553419323	1.0	1.8355463178166989	0.7733106166175157	0.22668938338249103	0.06227807867331776	-42.258547198823955	0.18583478960580357	0.5463742386476754	0.09299718254250171	20.410909126599034	1	0.0	4.839997636345134
71540000	-2010.7387266345195	-1960.8003778231782	-49.938348811341186	-1960.8003778231782	22.259050521467778	1.0	1.5425088148948112	0.7733106166175157	0.22668938338249103	0.06311869779020308	-48.39583999644638	0.2709806562477878	0.029284119302629346	0.5062052261522824	25.610208752579457	1	0.0	4.576348157755649
71550000	-2018.8384853827063	-1961.4909594398969	-57.34752594280932	-1961.4909594398969	47.34263241535173	1.0	1.364146135024633	0.7561681502199049	0.24383184978009984	0.0440405366153871	-55.98337980778469	0.017443501044528374	0.9497128945189878	0.004671405240537949	50.79494378895984	0	0.0	4.439327484390822
71560000	-2049.3057077703493	-1964.3261125412798	-84.97959522906925	-1964.3261125412798	60.086814632077164	1.0	1.847752983529104	0.7889218289538551	0.2110781710461397	0.015846898982960045	-83.13184224554014	0.05229958754554757	0.5836019125375747	0.059280578829518024	61.313952222590714	0	0.0	4.76999220383046
71570000	-2015.5677153307136	-1971.8351716977318	-43.732543632981724	-1971.8351716977318	22.296330502758664	1.0	1.057144116004021	0.7995503207086929	0.20044967929131363	0.08364031389655333	-42.675399516977706	0.08570905189988606	0.8609845028633836	0.039587954346388614	31.589565470570662	0	0.0	4.444660303186222
71580000	-2005.4296718762887	-1956.215916683443	-49.213755192845646	-1956.215916683443	28.584546406982756	1.0	1.6170274403890315	0.7675604958932928	0.2324395041067137	0.0676037677202289	-47.596727752456616	0.11437549922289975	0.7872035100257422	0.043637773820184585	31.919187243353278	0	0.0	4.586395295186093
71590000	-2017.9163784410143	-1966.1597920334243	-51.75658640759002	-1966.1597920334243	17.39087610986872	1.0	1.6800693745668551	0.7573427369028842	0.24265726309712032	0.045528315883323574	-50.076517033023165	0.10513890084831506	0.7591366123287913	0.019105449681359524	20.719690755993796	0	0.0	4.580619274409047
71600000	-2013.4599233082765	-1963.7888453381354	-49.67107797014104	-1963.7888453381354	29.936566460631923	1.0	1.379812647911251	0.7764605009846001	0.2235394990154045	0.0681559512513356	-48.29126532222979	0.15665610836498442	0.8183619196474297	0.001561088987741251	31.573002932639834	0	0.0	4.6403720324724205
71610000	-2016.038881769007	-1960.3959825976804	-55.642899171326675	-1960.3959825976804	27.62917385930154	1.0	1.4363793999100605	0.7567331553930697	0.24326684460693673	0.04553496237536931	-54.206519771416616	0.20605978111963105	0.4058970494403201	0.015687223913219056	28.33405525773135	0	0.0	4.396339171799855
71620000	-2015.3480161638372	-1963.8702132145147	-51.477802949322445	-1963.8702132145147	25.331105741644876	1.0	1.7614586960555223	0.7626877996363304	0.23731220036367615	0.05489135194808898	-49.716344253266925	0.1459924206298777	0.7519133437933362	0.019718228757699213	25.95258433056224	0	0.0	5.0844708885332155
71630000	-2011.2525431040613	-1968.9052719881863	-42.34727111587497	-1968.9052719881863	15.856864939210602	1.0	1.2363475029522815	0.7610529993880181	0.2389470006119884	0.07310797150150104	-41.11092361292268	0.12330957108238076	0.7968009996512776	0.005997973062591409	32.541522644510295	1	0.0	4.577684184534547
71640000	-2011.1824520071887	-1966.8416601339766	-44.34079187321209	-1966.8416601339766	13.837054662708725	1.0	1.8742994754366185	0.7329719823853063	0.2670280176146925	0.08017490640150333	-42.466492397775475	0.30834320133662385	0.19309353584890343	0.17736473802421926	24.59361345687393	0	0.0	4.46217607631431
71650000	-2000.6964515916961	-1957.6660207972736	-43.03043079442252	-1957.6660207972736	19.96480717534639	1.0	2.18157952593694	0.7764804122289439	0.22351958777105477	0.06734806422566213	-40.84885126848558	0.16593514737774778	0.6325038439299758	0.015336152712113416	21.855580636721506	0	0.0	4.926959988243287
71660000	-2012.7997328919537	-1962.7791370566722	-50.020595835281455	-1962.7791370566722	24.34658223872589	1.0	1.6070210637869107	0.7764804122289439	0.22351958777105477	0.060985760054192456	-48.413574771494545	0.32052807513643317	0.09671512627532908	0.39350570881262664	29.161021082757618	1	0.0	5.137018200926185
71670000	-2021.69665189074	-1966.230947546265	-55.46570434447497	-1966.230947546265	43.95846405847765	1.0	1.3834529363269734	0.8057445985328517	0.19425540146714695	0.04752453733036353	-54.082251408148	0.05723284448482846	0.90141534178054	0.004496250398873893	57.4906799595505	1	0.0	5.109303847961554
71680000	-2010.1969902623348	-1963.1764941630627	-47.02049609927222	-1963.1764941630627	21.734466924351	1.0	1.4716319291541968	0.760658800834948	0.2393411991650508	0.062088616794750806	-45.54886417011802	0.15914391099985933	0.7286170388442076	0.009985521027973452	25.157281466115297	0	0.0	5.025406685800299
71690000	-2008.4213683114672	-1960.297972287219	-48.12339602424815	-1960.297972287219	23.802728727714694	1.0	1.6251623680857816	0.7653621353906744	0.23463786460932434	0.06967522550034294	-46.49823365616237	0.10216868078256566	0.8176797931660182	0.006419348474652305	34.08520474579359	0	0.0	4.531032955256041
71700000	-2008.4855787782474	-1958.5014522057413	-49.98412657250595	-1958.5014522057413	22.85461400041109	1.0	1.367221213512294	0.7797202362779712	0.22027976372203362	0.06104063373976788	-48.616905358993655	0.16734047074521335	0.4343189479361154	0.09668771102800912	31.906916696296086	1	0.0	5.143746836920862
71710000	-1999.6911513796094	-1963.1273677047154	-36.56378367489391	-1963.1273677047154	11.507346333279525	1.0	1.3816907542433114	0.7544147441326392	0.24558525586736724	0.09222243377385736	-35.182092920650604	0.36095598707989246	0.07528449107020362	0.1581087933892249	15.466507865981354	1	0.0	5.141330494388898
71720000	-2010.2475714010072	-1966.881133712051	-43.36643768895617	-1966.881133712051	14.320377890972669	1.0	1.5496883501149659	0.779550170655308	0.22044982934469856	0.07600914279065078	-41.816749338841205	0.34303482849437894	0.21112502681491957	0.25399442997522603	21.79004106695212	1	0.0	4.7300110030450035
71730000	-2003.1073735164557	-1964.8872246535393	-38.22014886291651	-1964.8872246535393	20.726613605128794	1.0	1.7304270048054102	0.7820106816877623	0.2179893183122423	0.08559864394819756	-36.489721858111096	0.1466716143308715	0.7927248386510474	0.03019338224998844	26.66088174278283	0	0.0	5.297744581600185
71740000	-2007.9690548921833	-1960.5683246131368	-47.40073027904646	-1960.5683246131368	44.6417272026408	1.0	1.4316745384287575	0.7517683632962616	0.24823163670374299	0.060299755943093336	-45.969055740617705	0.019285123913955808	0.9804457344739735	4.312067750728541E-4	47.67841615506132	0	0.0	4.370187678334792
71750000	-2007.440124438518	-1966.0742334210422	-41.36589101747593	-1966.0742334210422	14.539427866699999	1.0	1.492745884587465	0.773594323084929	0.22640567691507563	0.07237202093941932	-39.87314513288847	0.3568225825844685	0.17134269985878534	0.09095946173915281	16.21579885682355	1	0.0	4.430726281712704
71760000	-2019.121775725472	-1965.3442779129257	-53.77749781254632	-1965.3442779129257	22.612973052953986	1.0	2.2348145970698456	0.7773509546151215	0.22264904538488314	0.05605811611422048	-51.54268321547648	0.10433797551678012	0.595380667501434	0.15514795501571688	25.510787097519763	0	0.0	4.3988507091420574
71770000	-2018.853204429998	-1969.827461945391	-49.025742484607086	-1969.827461945391	21.2060845860433	1.0	1.4083495150719227	0.7832003106826727	0.21679968931732604	0.05359122017144264	-47.61739296953516	0.13096003846306248	0.808508960301362	0.016943128557981173	23.980646227258852	0	0.0	4.854553868157778
71780000	-2021.1249013003332	-1963.8217205226217	-57.303180777711475	-1963.8217205226217	27.313193656520106	1.0	1.6385154915060671	0.7905622639479065	0.2094377360520923	0.05239785500094159	-55.664665286205405	0.2049298826160423	0.24180949779762687	0.027866410204360616	34.6872585306228	0	0.0	4.304861769773739
