group,age
Tai-Yay,1.5577285390699993
Kra-Dai,5.02691408745
Kam-Tai,2.47847411805
Tai-Yay,1.80544856665
Kra-Dai,5.31425664301
Kam-Tai,2.9307040859100004
Tai-Yay,1.6516213879100006
Kra-Dai,6.6279012317
Kam-Tai,2.8109519403000003
Tai-Yay,2.2130843272
Kra-Dai,5.295482805323
Kam-Tai,3.446902653523
Tai-Yay,2.1309593245230003
Kra-Dai,7.633237290499999
Kam-Tai,4.402509073399999
Tai-Yay,2.5991069334
Kra-Dai,6.2805818525
Kam-Tai,3.6742237187000004
Tai-Yay,2.3218029097000006
Kra-Dai,8.28635884833
Kam-Tai,3.1084269973299996
Tai-Yay,2.5251290291299995
Kra-Dai,5.218765322099999
Kam-Tai,2.5445920197999996
Tai-Yay,1.8358929132999995
Kra-Dai,4.636289634580001
