#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-looms_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Ha_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Meifu_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Qi_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Run_Li" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lg-elaged-filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-looms_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-looms_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-looms_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-looms_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-looms_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-looms_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-looms_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-looms_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-looms_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-looms_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.kd-looms_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-looms_pruned_filtered	bcov_alpha.s:kd-looms_pruned_filtered	bcov_s.s:kd-looms_pruned_filtered	frequencies.s:kd-looms_pruned_filtered.1	frequencies.s:kd-looms_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
277	-1299.035112580929	-1364.9818610790765	-1299.0351125809289	-65.94674849814756	NaN	70.74089510617961	1.0	0.2010026026182868	0.13711232499203904	0.7237189479206121	0.27628105207938786	-57.828880589661146	0.009766820904526864	0.9217540471363972	0.0	1.3769789621459552	0.023363205911165513
278	-1298.9489762993996	-1354.1983009060295	-1298.9489762993999	-55.24932460662964	NaN	33.36223531130522	1.0	0.12030177965101786	0.2258694366760684	0.7210424835573169	0.27895751644268285	-46.64838218072828	0.048241724250648495	0.6874193962612943	0.0	0.5212373582957142	0.056268480482257965
279	-1298.8774612825994	-1357.0883322083876	-1298.8774612825994	-58.21087092578822	NaN	53.907382269976154	1.0	0.12698356761573135	0.20654841590749035	0.7363352459204175	0.26366475407958234	-49.69681176225277	0.025131723053448997	0.8579860337191759	0.0	0.8118595402995794	0.041937509494696684
280	-1298.870294263353	-1367.6270065065185	-1298.8702942633527	-68.75671224316586	NaN	83.10235717745552	1.0	0.09912638475132099	0.23145855759665507	0.7228325808249025	0.2771674191750972	-60.13198936914789	0.05064602725218097	0.4516760636560763	0.0	0.9593225049370631	0.027426633510900834
281	-1298.8545478382187	-1358.8195279107656	-1298.8545478382184	-59.964980072547164	NaN	71.9593447877624	1.0	0.15374586901285814	0.13015788068848122	0.7298906759974554	0.2701093240025445	-51.89725729342712	0.018150862318799317	0.8922203869603725	0.0	0.7154696014619049	0.040140883620097545
282	-1298.841820070814	-1367.542744317705	-1298.8418200708138	-68.70092424689109	NaN	89.08132251947931	1.0	0.1404090488049375	0.20155815038119615	0.7318260343691119	0.2681739656308879	-60.21059818131197	0.03160527887538591	0.8593031771663129	0.0	1.332068109455264	0.022909700299377826
283	-1298.833414950533	-1355.5740343844313	-1298.8334149505329	-56.74061943389845	NaN	39.61402873341823	1.0	0.1402260609386913	0.18595943866498627	0.722909825204658	0.2770901747953418	-48.32837512105485	0.07787465789118266	0.909388074200391	0.0	0.5755365072625338	0.04853041015050507
284	-1298.830763796424	-1351.3721714212438	-1298.8307637964242	-52.54140762481967	NaN	30.913196898414167	1.0	0.10132095912952797	0.20414143886163869	0.7158006693543244	0.28419933064567554	-44.0387248339941	0.08870742334580464	0.8441244189600997	0.0	0.5998354395090146	0.06021136101148424
285	-1298.8277768976502	-1351.325145749028	-1298.8277768976502	-52.49736885137774	NaN	45.66290758304975	1.0	0.107821633750231	0.18940012462361694	0.7187089649715984	0.2812910350284015	-44.06736387245861	0.042144245926805435	0.9164549557328802	0.0	0.5286628482429379	0.060404403877611076
286	-1298.8210209806812	-1353.124024830982	-1298.8210209806807	-54.30300385030137	NaN	30.538230429102338	1.0	0.1494318313205747	0.19333913744464185	0.72718219932982	0.2728178006701798	-45.85305017300361	0.15139343865143212	0.6779881907558893	0.0	0.5898847291072045	0.05544975376282558
287	-1298.7329294761096	-1357.4893886825892	-1298.7329294761098	-58.75645920647945	NaN	56.883301966412006	1.0	0.12912514511559123	0.24962740078270937	0.7214782876001377	0.27852171239986223	-50.05812930796608	0.030957654476100653	0.8478345451097246	0.0	0.6657917026597246	0.041443349014077084
288	-1298.619487623132	-1359.7501454224187	-1298.6194876231318	-61.13065779928677	NaN	51.146696854135755	1.0	0.07861291320304899	0.23498878779584884	0.7221361483647484	0.27786385163525185	-52.491201789432694	0.08184651413645767	0.8373773566755175	0.0	0.7067489263082578	0.04388245067564685
289	-1298.594293157411	-1352.3238928543378	-1298.5942931574114	-53.729599696926535	NaN	36.070451980559696	1.0	0.07469920878576441	0.21104675239492923	0.718250502651944	0.2817494973480557	-45.19462310198637	0.036794065272976746	0.9383581883646979	0.0	0.5132519680594356	0.05838130407884684
290	-1298.5937980946478	-1349.5983589769974	-1298.5937980946478	-51.00456088234946	NaN	33.537580732480514	1.0	0.10624868296986409	0.2011044899404099	0.7185717239445045	0.28142827605549514	-42.516420821443106	0.05477830699725425	0.8993551610439563	0.0	0.5539269145529175	0.065804037037119
291	-1298.5795073476258	-1356.9232405776831	-1298.5795073476254	-58.343733230057836	NaN	51.68697796052135	1.0	0.11695048725453819	0.21276246557636616	0.7314303534786017	0.26856964652139775	-49.80089322342631	0.0817445171280213	0.8425087788359497	0.0	0.6200834473844878	0.04892767548761891
292	-1298.5435291000176	-1351.1386578359588	-1298.5435291000174	-52.59512873594141	NaN	36.04771676372781	1.0	0.10901759214622135	0.2292229717516493	0.7167057176668438	0.28329428233315607	-43.979849773785396	0.07264225596879902	0.847909112258443	0.0	0.5647289844567425	0.05678171741552892
293	-1298.4946577757228	-1356.4752602115425	-1298.4946577757228	-57.98060243581978	NaN	63.4560836133393	1.0	0.10122364883575487	0.2591448098821144	0.7109557111936032	0.28904428880639665	-49.24577406906059	0.031840999072020815	0.8639626892894257	0.0	0.5872052254244764	0.04579556262081908
294	-1298.4643407357537	-1358.7380458660255	-1298.4643407357537	-60.27370513027172	NaN	46.85030326365319	1.0	0.08887144713691061	0.22903837307905725	0.7227667444074981	0.2772332555925013	-51.65920999364353	0.056970929843997854	0.7460579015610804	0.0	0.8689567932212654	0.036613595300838075
295	-1298.4556951446311	-1364.7729255458332	-1298.4556951446307	-66.31723040120262	NaN	83.32409649665466	1.0	0.12902880694445382	0.17004933557351973	0.7236573945545014	0.27634260544549827	-57.99154507400121	0.03427351344055561	0.5729582465638641	0.0	0.7865397848110973	0.03622352459906557
296	-1298.4389125959306	-1362.6123033882564	-1298.4389125959306	-64.17339079232586	NaN	80.14255391724032	1.0	0.11833156664363989	0.22509275276676258	0.7130397503948875	0.28696024960511196	-55.575798373209494	0.03160373816718701	0.8489799097188906	0.0	1.0699709353987856	0.030053372860112452
297	-1298.4101698880881	-1359.433298005667	-1298.4101698880881	-61.02312811757874	NaN	53.28173760465095	1.0	0.13472437002917767	0.161844438595683	0.7267799373488109	0.2732200626511891	-52.74524361667468	0.04270396207886964	0.6669761894896771	0.0	0.8295694132757774	0.03736341128474774
298	-1298.396562918295	-1353.076798442952	-1298.3965629182953	-54.68023552465651	NaN	37.63381784603769	1.0	0.11358471868426168	0.22056735404274636	0.7115225239992928	0.28847747600070683	-46.10238961628477	0.09045265529174695	0.7335964386510709	0.0	0.589294651852228	0.05289979061046789
299	-1298.3576781242077	-1355.8052010647136	-1298.3576781242075	-57.44752294050622	NaN	47.99957579526852	1.0	0.08853133046066271	0.20124179972495337	0.7142836380723355	0.28571636192766425	-48.958720730561	0.028391051421597587	0.9281014327035616	0.0	0.5841194405254342	0.04462954367068983
300	-1298.3355377768164	-1351.8517854473118	-1298.3355377768169	-53.516247670494906	NaN	78.22742594794693	1.0	0.10945189176630636	0.2083818819063428	0.7284314517141598	0.2715685482858399	-44.99360951393654	0.01233260147559905	0.9617084335955199	0.0	0.5130066967952729	0.06398359912802876
301	-1298.3289512930635	-1355.8604285943647	-1298.3289512930637	-57.53147730130101	NaN	55.66276539431204	1.0	0.09409205997099261	0.2205186494844611	0.7256056604675957	0.274394339532404	-48.95384606070439	0.059602548297011594	0.7210976779785614	0.0	0.5600524239034925	0.05289548882868131
302	-1298.2506333178083	-1354.7651450692597	-1298.2506333178087	-56.51451175145102	NaN	48.42257611784059	1.0	0.10268794589239641	0.195466666563342	0.7248716368202239	0.2751283631797758	-48.0539484968372	0.0706433955010447	0.677377700743414	0.0	0.5831358036741463	0.05444348906280367
303	-1298.2479689556526	-1352.7364684159272	-1298.2479689556526	-54.48849946027455	NaN	47.20043071383373	1.0	0.0922300680893145	0.23177453952396543	0.7157951092445461	0.28420489075545363	-45.86244895425551	0.01830320809653193	0.9636661690347378	0.0	0.5751065618854838	0.05280319324245688
304	-1298.237142369944	-1362.4075132303751	-1298.237142369944	-64.17037086043119	NaN	75.0228107400517	1.0	0.07713640419059173	0.22809646115407456	0.7223551155696406	0.27764488443035906	-55.55988481068076	0.012757657694530865	0.9135465586138454	0.0	0.9960645017594629	0.03077755167629327
305	-1298.2105634366308	-1359.0333947257025	-1298.2105634366305	-60.822831289071836	NaN	58.647273837636234	1.0	0.10796369981570376	0.2273526321979915	0.7262012518701084	0.27379874812989186	-52.2155226611597	0.03536490684930272	0.8354476616168877	0.0	0.8553462281119479	0.033989188944178454
306	-1298.1893334853535	-1355.4393002965505	-1298.1893334853535	-57.24996681119715	NaN	51.30648956177898	1.0	0.10114801630789141	0.20168695146168705	0.72661033440271	0.2733896655972902	-48.75902098383892	0.03762469063614058	0.9202296246717464	0.0	0.6823220947964046	0.045432795484862884
307	-1298.162468471574	-1359.3216536718614	-1298.1624684715741	-61.15918520028734	NaN	101.39216194036203	1.0	0.10288287896176715	0.1601886260560802	0.7276781190497802	0.27232188095021986	-52.89123568600455	0.02154722309622614	0.9317173990873355	0.0	0.6569627645080942	0.040671248255819865
308	-1298.1494001282363	-1362.4203124682986	-1298.1494001282363	-64.27091234006228	NaN	97.23394784922176	1.0	0.11283751651146126	0.1681896965005443	0.7214564804885286	0.2785435195114707	-55.95585928693926	0.015202364048031661	0.934887116469064	0.0	0.9910901654794628	0.030444854290583544
309	-1298.1226120887684	-1355.5515180294065	-1298.1226120887684	-57.428905940638046	NaN	49.27709108622097	1.0	0.12814320961410441	0.13248227408395288	0.7245928737047421	0.27540712629525743	-49.34413508039963	0.10526163539977744	0.6685876016284021	0.0	0.5764083293289985	0.05223450032914119
310	-1298.1134260155025	-1357.1563585997649	-1298.1134260155025	-59.04293258426231	NaN	58.00702263457564	1.0	0.08806762195905009	0.18915400961344925	0.7185824414826306	0.2814175585173691	-50.614187492179774	0.0758438642861921	0.61197808807954	0.0	0.6012089099868518	0.051352975772451494
311	-1298.110680326331	-1359.3875627100097	-1298.1106803263315	-61.27688238367821	NaN	58.38685014165378	1.0	0.08212909289851944	0.21205619091883643	0.7295179401402143	0.2704820598597849	-52.737271818432575	0.047925733045866524	0.7947163369794037	0.0	0.8602201925223838	0.03618931785460668
312	-1298.1076770340576	-1354.128136824969	-1298.1076770340574	-56.02045979091174	NaN	30.7618640497982	1.0	0.14026211273748693	0.19605388122061523	0.7281244686545414	0.27187553134545794	-47.556988133782944	0.21242624396913917	0.04788659139513256	0.0	0.5483477140565114	0.05896319446039266
313	-1298.064809689823	-1358.193208528033	-1298.064809689823	-60.12839883820984	NaN	75.16449238030398	1.0	0.15311499433026685	0.15139057036366813	0.7202268285648029	0.2797731714351969	-51.91499365820051	0.036862155799395446	0.7743855718549424	0.0	0.6288983459444211	0.044312256726045794
314	-1298.0575539462818	-1355.6623198031562	-1298.0575539462816	-57.60476585687463	NaN	60.518743064986054	1.0	0.12259074776916438	0.21220039424865628	0.7186312868618612	0.281368713138138	-49.064495067914784	0.026543960142891287	0.8652589233974592	0.0	0.5666722726666222	0.04724826691671729
315	-1298.0468258996543	-1355.6640105863316	-1298.0468258996543	-57.617184686677334	NaN	68.58697434840629	1.0	0.11525448317217322	0.21994179782735912	0.7206023131568874	0.27939768684311217	-49.04209947902388	0.022596756824907752	0.9522942568662606	0.0	0.6898793625133237	0.04680909853745338
316	-1298.032317609718	-1373.3250729518654	-1298.0323176097183	-75.29275534214716	NaN	136.55597250594948	1.0	0.09142462944983512	0.1826976676855075	0.7278682853724217	0.2721317146275778	-66.89764829311544	0.04945788318472824	0.5077336914844346	0.0	1.3235624483535275	0.022441995822513112
317	-1298.031072405948	-1352.8021099437626	-1298.0310724059486	-54.77103753781394	NaN	46.84781784630909	1.0	0.09753385952500515	0.25453590313494917	0.7183747989216525	0.2816252010783472	-46.053717923550536	0.0399120641478908	0.8823110227993272	0.0	0.5619689303095328	0.05246345309435576
318	-1298.028430306299	-1355.689676303407	-1298.0284303062988	-57.66124599710827	NaN	58.80241918234415	1.0	0.11137721963722172	0.20797962235088568	0.7230937680787894	0.27690623192121	-49.14048371505929	0.04251151501605276	0.945881839195879	0.0	0.5030054285896881	0.05190761097285174
319	-1297.990787598717	-1354.8821551583753	-1297.990787598717	-56.89136755965851	NaN	56.301115856167975	1.0	0.1480117862548342	0.1909707131489889	0.7254431757456317	0.27455682425436767	-48.4533601908014	0.07044513591099502	0.839803583487946	0.0	0.5524142733290631	0.04951253035433504
320	-1297.9574592934782	-1353.0813010434492	-1297.9574592934775	-55.12384174997161	NaN	46.98924579247437	1.0	0.093108506828391	0.23745854794855287	0.7197848269894458	0.2802151730105535	-46.47420625590239	0.072581663662889	0.8401311254048911	0.0	0.5251015868030677	0.05710983679030996
321	-1297.9558952366654	-1350.136155969198	-1297.9558952366656	-52.18026073253247	NaN	48.893376058638744	1.0	0.13537775390838366	0.16935761559988433	0.7279188744069095	0.27208112559308983	-43.85851683087242	0.014257427374514579	0.9589006203718187	0.0	0.5124812855302423	0.06087220361445252
322	-1297.9501742799928	-1363.070879162609	-1297.9501742799928	-65.1207048826162	NaN	68.50304586286184	1.0	0.1039199085012501	0.1883060847800366	0.723248126891802	0.2767518731081972	-56.69631274253207	0.060456083395287546	0.531971601357262	0.0	0.9993743164692859	0.031232157108083684
323	-1297.9302569584818	-1360.7262724954305	-1297.930256958482	-62.79601553694861	NaN	105.6470980709673	1.0	0.1150731225833273	0.21262030654582215	0.7267057559159908	0.2732942440840079	-54.25382470886035	0.03430193538317194	0.8124152352647389	0.0	0.6511348112701683	0.04135949072335158
324	-1297.9248585419407	-1364.6668820452685	-1297.9248585419407	-66.74202350332786	NaN	85.68484557574361	1.0	0.11873966622092312	0.18101314654509398	0.7257942361782385	0.2742057638217611	-58.3558847906225	0.030614108488133902	0.6104158572825163	0.0	0.7786903591719749	0.035335326860876974
325	-1297.9160789637453	-1365.8950378828913	-1297.9160789637453	-67.97895891914592	NaN	99.80298826690219	1.0	0.09536162140657362	0.20210079927791283	0.7163757763109877	0.2836242236890116	-59.48602436926561	0.02361310210923999	0.8326104097796283	0.0	1.2115402121387575	0.02512414898169144
326	-1297.9075641235102	-1353.840477235092	-1297.9075641235102	-55.93291311158182	NaN	40.696077273891234	1.0	0.10001198302144103	0.21933307813988248	0.7277085976075196	0.27229140239247956	-47.360521678914765	0.09076753214191198	0.7295082132746181	0.0	0.5516826711487042	0.05213558259859518
327	-1297.8818369873804	-1352.5263526170784	-1297.8818369873802	-54.64451562969819	NaN	56.69027004004622	1.0	0.10982766863720395	0.1976196927760087	0.7239941333098312	0.27600586669016813	-46.17333022263166	0.05072989748765909	0.8130264000475448	0.0	0.5134619753100083	0.06069701736077631
328	-1297.8730217731115	-1367.9480187534753	-1297.8730217731115	-70.07499698036366	NaN	107.95411054455577	1.0	0.09325869360472157	0.1714321300617448	0.7252085141099774	0.2747914858900218	-61.741479474768056	0.03451257335007797	0.9305800702573939	0.0	1.0675929483205238	0.029431235485781214
329	-1297.8659594828498	-1354.1008103111271	-1297.8659594828498	-56.23485082827743	NaN	52.537727532425805	1.0	0.12005899022375642	0.1997619481418654	0.7177565452187774	0.28224345478122176	-47.75320833539333	0.0305283965621309	0.8663269080074305	0.0	0.5533980601882291	0.049488059010611714
330	-1297.8528627718792	-1355.555356289234	-1297.8528627718797	-57.702493517354135	NaN	74.20401036568026	1.0	0.08921927485382611	0.22270885308305557	0.7243674722161375	0.2756325277838618	-49.115254351862035	0.02984662065059391	0.8692575975001642	0.0	0.6275645447489211	0.04979663507213253
331	-1297.8520202243126	-1358.1586088613224	-1297.8520202243117	-60.30658863701059	NaN	70.93285434886586	1.0	0.08827606562458332	0.22516483289095104	0.7231509321512304	0.2768490678487689	-51.70868484568448	0.030587813737434192	0.7998657906645711	0.0	0.6210869141456925	0.04492650779134136
332	-1297.826126572671	-1363.6943353500126	-1297.8261265726705	-65.868208777342	NaN	92.49444237049141	1.0	0.10970192470750874	0.2296913886480712	0.7220061091590476	0.27799389084095155	-57.250943630365946	0.023673067240500553	0.8592850344970361	0.0	1.0668651382117105	0.02866304111614451
333	-1297.7921246655837	-1362.6567927419412	-1297.7921246655837	-64.86466807635749	NaN	120.94559153474789	1.0	0.12726376846530793	0.20316464486218178	0.7237498054552929	0.27625019454470634	-56.36663951891202	0.014593171375143502	0.9619043150518163	0.0	0.9030021122520111	0.03283819972855518
334	-1297.7907594762735	-1357.3122045833788	-1297.7907594762737	-59.52144510710522	NaN	70.98880883337984	1.0	0.11470136932342631	0.18596527765164023	0.7225564521526744	0.27744354784732467	-51.109170381545034	0.024968623331258512	0.8356568422404733	0.0	0.6368661877838377	0.046864906302130555
335	-1297.7747888292254	-1354.8150437961772	-1297.7747888292251	-57.0402549669521	NaN	56.684496296806444	1.0	0.10595403381478827	0.17941365348323243	0.7215782195316872	0.278421780468312	-48.662708031507016	0.009756584176474256	0.9863487721332969	0.0	0.6350523558918297	0.048700430531851434
336	-1297.762817166709	-1361.6074120021265	-1297.7628171667093	-63.84459483541727	NaN	78.72427001107009	1.0	0.11166642251034185	0.18537049690759902	0.7252142448512194	0.27478575514877934	-55.435422883130954	0.03345710614435156	0.9032950170056648	0.0	0.9306112981883814	0.03200021112982288
337	-1297.758126417003	-1356.288191913991	-1297.758126417003	-58.530065496988115	NaN	67.28988991426984	1.0	0.11518469706747082	0.21552048528753565	0.7231474697554462	0.2768525302445531	-49.9747140626622	0.02345327437425185	0.9218954748013128	0.0	0.6957408566599952	0.04298751613797864
338	-1297.7443111283012	-1361.5467304905328	-1297.7443111283008	-63.80241936223198	NaN	92.11647857103598	1.0	0.11679754257481978	0.17791026796860573	0.7292249988607645	0.27077500113923486	-55.433016770668296	0.03523573905769681	0.8573923002279877	0.0	0.8463635174194621	0.03345131404948749
339	-1297.706487467486	-1366.8879426903047	-1297.7064874674859	-69.1814552228189	NaN	202.74166824923054	1.0	0.09313182847069174	0.22057900653978235	0.7233880940357756	0.2766119059642234	-60.603557962351665	0.001080421764044718	0.9927873320434213	0.0	1.2406492618229947	0.02466922101680035
340	-1297.7017684623668	-1355.7066124446353	-1297.7017684623665	-58.00484398226876	NaN	58.694972220802434	1.0	0.0887687341990377	0.2070351385224239	0.7248099731817839	0.2751900268182156	-49.488500145099444	0.08299994014379505	0.7804910994467185	0.0	0.5219140026052926	0.055168100545527766
341	-1297.6697973324472	-1355.565345401309	-1297.669797332447	-57.895548068862176	NaN	55.178837366196284	1.0	0.10983380807267167	0.20276941353782646	0.7236081763424912	0.27639182365750814	-49.39940894031098	0.08408612302518027	0.8417198190465854	0.0	0.5605080221794836	0.054671713109046984
342	-1297.667185834844	-1361.700015755826	-1297.6671858348443	-64.03282992098171	NaN	102.22830271401243	1.0	0.11216901237544788	0.20295823537840296	0.7212151094975919	0.27878489050240696	-55.535787668011665	0.02363697908979752	0.8595683025344157	0.0	0.7885181401320978	0.034046624254597466
343	-1297.633911302504	-1373.5714665252478	-1297.6339113025033	-75.93755522274458	NaN	283.7917235558264	1.0	0.10203071325802124	0.1799932963159544	0.723983458404545	0.2760165415954542	-67.55688604633028	0.0074562325288221815	0.8921267318427571	0.0	1.4861153960350748	0.020193104489674187
344	-1297.6136773345963	-1368.001337412598	-1297.6136773345966	-70.3876600780015	NaN	95.96063706372344	1.0	0.10265673047153824	0.1982008129313794	0.7254651391521726	0.2745348608478268	-61.913627089772234	0.08118897081881958	0.4100754778757512	0.0	0.8566071862504145	0.03346039252364547
345	-1297.6118676725946	-1356.20995851093	-1297.611867672595	-58.598090838334876	NaN	78.82121249318331	1.0	0.11503376072657838	0.19937249562770185	0.7250623315928252	0.27493766840717376	-50.11834120239359	0.04714894271812336	0.8580818483807021	0.0	0.5984687708782559	0.05014703327782685
346	-1297.6108161655548	-1356.8931919804	-1297.6108161655545	-59.282375814845395	NaN	95.79134813270674	1.0	0.1087748033784151	0.21436009064150946	0.7283725937683289	0.27162740623167025	-50.732269182030706	0.007028625489813882	0.9782396926389646	0.0	0.651820891220595	0.0418589995468295
347	-1297.6019673208941	-1367.773880469921	-1297.6019673208943	-70.17191314902686	NaN	179.39026227657496	1.0	0.11860772688712186	0.2028655003781388	0.723260753649855	0.2767392463501441	-61.67531433958693	0.017525429866774443	0.8616057261827729	0.0	1.1640782672053547	0.025854968158237155
348	-1297.6001777495658	-1353.1666319107364	-1297.6001777495653	-55.566454161171016	NaN	61.70064509258113	1.0	0.13704507943603272	0.19232515600152017	0.724858556694629	0.2751414433053703	-47.12159733846473	0.027170488505559764	0.9614094696545548	0.0	0.5208795524203396	0.0545079132455912
349	-1297.5906855985384	-1369.498663630423	-1297.5906855985381	-71.90797803188488	NaN	193.19969678645444	1.0	0.1120832088070348	0.19496436462274283	0.7226021787012528	0.2773978212987463	-63.44990941924967	0.011552836045393622	0.9111305217345608	0.0	1.3508621522776139	0.021601475972967982
350	-1297.560655955716	-1355.812306373772	-1297.5606559557161	-58.25165041805585	NaN	70.67273172172537	1.0	0.11538548501749957	0.1921648757147079	0.7233190718708862	0.2766809281291129	-49.807601666181604	0.006531586025004886	0.9541733188907597	0.0	0.5178855180784865	0.055020523903563115
351	-1297.5563793580352	-1359.7654238428734	-1297.5563793580352	-62.209044484838245	NaN	82.49798039950625	1.0	0.12458065554389257	0.18537546246171463	0.7254337827759928	0.2745662172240062	-53.79984658850995	0.0345942386283855	0.807482201894474	0.0	0.7643068778827882	0.037651306295499086
352	-1297.5544191872573	-1361.6156174647017	-1297.5544191872577	-64.06119827744398	NaN	93.8992723367332	1.0	0.11788448185909692	0.2003836986120505	0.7219106014659662	0.27808939853403336	-55.57654136736394	0.03860962195136445	0.7553388584459222	0.0	0.8374984987978138	0.03581581590263575
353	-1297.5511076390671	-1360.8127927137127	-1297.551107639067	-63.26168507464586	NaN	103.18749771346235	1.0	0.11924403429125416	0.19292359360980488	0.725447749318368	0.2745522506816314	-54.81381698427033	0.018881183942287633	0.9176332849819132	0.0	0.8420734406040111	0.03336258813802748
354	-1297.549420376032	-1362.045598762383	-1297.549420376032	-64.49617838635099	NaN	91.91489095795912	1.0	0.10908225934150517	0.19117327752774335	0.7247582243139358	0.2752417756860635	-56.05714362143044	0.03140532344463157	0.7754697312646706	0.0	0.7974919609127369	0.034432755040552154
355	-1297.5487182318193	-1357.1119058067684	-1297.548718231819	-59.56318757494925	NaN	121.13077072209893	1.0	0.1088579126425176	0.1978737672676711	0.7254872801337675	0.27451271986623177	-51.090756154660404	0.009688572534482581	0.9664496375815559	0.0	0.6490379905688144	0.04449929847020658
