#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.26" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lngs_pruned_filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-lngs_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-lngs_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-lngs_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-lngs_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-lngs_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-lngs_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-lngs_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-lngs_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-lngs_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-lngs_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-lngs_pruned_filtered	bcov_alpha.s:kd-lngs_pruned_filtered	bcov_s.s:kd-lngs_pruned_filtered	frequencies.s:kd-lngs_pruned_filtered.1	frequencies.s:kd-lngs_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
410000	-1706.8777552122262	-1671.619868850358	-35.257886361868366	-1671.619868850358	5.031063723978507	1.0	0.02236378512615904	0.9832532124378383	0.6207036809662148	0.37929631903378513	-25.183841476428118	0.6361515120360292	0.15513083386521012	0.0	0.6663332260220444	0.09004994347495686
420000	-1703.1029350044807	-1663.967590689276	-39.135344315204705	-1663.967590689276	10.460512931341041	1.0	0.016770494710721204	0.27873616845338733	0.6496080650199829	0.35039193498001686	-30.32932206214602	0.5043689987815584	0.059205859745812606	0.0	0.6202860029165261	0.0976286821307754
430000	-1712.1512785594084	-1662.4145370111455	-49.73674154826296	-1662.4145370111455	16.058101903567845	1.0	0.0030909814891179363	0.5516907590204458	0.6564914570349962	0.34350854296500366	-40.254837966087024	0.18097629675315605	0.33485895828527223	0.0	1.3271844844272869	0.043521289291820926
440000	-1691.7572776748684	-1661.1535121891054	-30.603765485763006	-1661.1535121891054	4.4450272515214015	1.0	0.028106960670712215	0.5871065085577906	0.6399677001845019	0.360032299815498	-21.05921267875152	0.8206926051789022	0.36868868551580686	0.0	0.5394419815357641	0.12031111319686456
450000	-1708.05119886241	-1670.8291440124433	-37.222054849966824	-1670.8291440124433	5.972574424854889	1.0	0.011826552787781792	0.6887186196340795	0.6364406059909101	0.3635593940090897	-27.515695610158495	0.46387548715170823	0.8064624287977228	0.0	0.550395470064698	0.10599671994599139
460000	-1695.6706979592723	-1665.5650276335357	-30.105670325736572	-1665.5650276335357	4.837444313570543	1.0	0.006720532747937262	0.5528391838734041	0.6481005025367473	0.3518994974632525	-20.621676392832256	0.7100756805001115	0.3576712924217802	0.0	0.5684711509059686	0.146965858072394
470000	-1695.1430325653496	-1662.6874753342681	-32.45555723108137	-1662.6874753342681	5.198708484537294	1.0	8.920447665456798E-4	0.5697353767921227	0.6519326567327575	0.34806734326724237	-22.941274072052323	0.3258533678859952	0.7103050292357296	0.0	0.6652375369754393	0.11269709654472707
480000	-1705.3491952295121	-1672.330236533638	-33.01895869587417	-1672.330236533638	4.870640112707662	1.0	0.007467947001175406	0.3693584340100336	0.6919726393790172	0.3080273606209826	-23.936447471294336	0.58783996071955	0.47814699630263796	0.0	0.5603713673196253	0.1161176121307327
490000	-1699.494470904648	-1659.5146157094641	-39.979855195183944	-1659.5146157094641	9.293771351250568	1.0	0.015283532395136268	0.49076840999530696	0.639265117386413	0.3607348826135854	-30.615208405403955	0.26211609603366653	0.6282370907397776	0.0	0.7831462427168279	0.07590922921205315
500000	-1721.3657083205364	-1672.0582164303912	-49.30749189014517	-1672.0582164303912	17.54841995579382	1.0	0.00967304670322832	0.45632465054146976	0.6551390962776458	0.34486090372235395	-40.01541892175945	0.13049041438323886	0.7773623654635874	0.0	1.1829515862087687	0.05053429678737757
510000	-1701.7473535386675	-1665.6326743758414	-36.114679162826114	-1665.6326743758414	10.653858442708893	1.0	0.07322899699902212	0.22337084926997386	0.654980715327954	0.34501928467204596	-27.524554136403957	0.21362570982764947	0.5868111945638869	0.0	0.5496984490666478	0.12257005341032089
520000	-1699.4795193309917	-1665.3099023150635	-34.16961701592831	-1665.3099023150635	5.761073732850352	1.0	0.012739444135460064	0.4548072756136343	0.6590793345287971	0.34092066547120287	-24.880859997533523	0.5472306750509274	0.14932142262166367	0.0	0.5398514957630769	0.10141767685063173
530000	-1693.4241907733945	-1664.6675569790473	-28.756633794347092	-1664.6675569790473	4.270761665434624	1.0	0.0185462464368399	0.4170128233034679	0.6587681348989344	0.3412318651010656	-19.55407516834562	0.6801775182126991	0.15998179951296254	0.0	0.5747000539917905	0.14218593865486748
540000	-1695.763320321663	-1665.7613493312729	-30.001970990390237	-1665.7613493312729	5.016224542166063	1.0	0.0327881217688712	0.4725077621144097	0.6677406225021724	0.33225937749782775	-20.67517252870174	0.17494168062694754	0.8972858039484849	0.0	0.5967122766332473	0.12012887535959672
550000	-1710.175701383208	-1664.5336899139538	-45.642011469254186	-1664.5336899139538	12.702678142859167	1.0	0.037229905949534854	0.4039061096904057	0.6499355543993633	0.35006444560063676	-36.47110131189911	0.3861946402612429	0.09491754481749426	0.0	0.8924889565163602	0.05749190180495339
560000	-1704.9293723266246	-1662.1588785928209	-42.77049373380383	-1662.1588785928209	11.064570240423606	1.0	0.002244534707653795	0.34879508605579645	0.671632282083048	0.3283677179169522	-33.74445763194455	0.26393178270735335	0.47428012808797493	0.0	1.0088564457318956	0.07292293864138796
570000	-1710.3796179572232	-1667.684617718067	-42.69500023915605	-1667.684617718067	8.406589993840889	1.0	0.00444766010399376	0.29628680941527524	0.6678803691345615	0.3321196308654384	-33.82921379943846	0.5465115726787597	0.1492434752709038	0.0	0.6808491017069056	0.07433599675890688
580000	-1695.6846248733498	-1666.875396345152	-28.809228528197853	-1666.875396345152	6.173167272926945	1.0	0.013345857049604788	0.2848293518952157	0.6923309087804278	0.3076690912195724	-19.982053649483465	0.25076564941939217	0.8146967606119289	0.0	0.5385138362963053	0.13491973431107487
590000	-1698.4162816052617	-1665.2624919673165	-33.153789637945145	-1665.2624919673165	7.429192795840404	1.0	0.040901574666144205	0.3632702424454683	0.6494287771505793	0.3505712228494205	-24.087676718560033	0.6048750458708027	0.5443673906178018	0.0	0.709199662014974	0.1245649178762866
600000	-1710.2748371021287	-1666.2573279849544	-44.017509117174335	-1666.2573279849544	17.755608581256904	1.0	0.004852255730161097	0.18023183101753654	0.6696576235277132	0.3303423764722869	-35.63555794074523	0.06909337504814479	0.8675794397482599	0.0	0.9158968399524139	0.0786041232277796
610000	-1699.5073393355267	-1665.6667252732689	-33.840614062257764	-1665.6667252732689	7.547535573963638	1.0	0.006284804272181741	0.3787734831117392	0.6756108550556401	0.32438914494435994	-24.733249055605175	0.06915434305428936	0.9442103153838179	0.0	0.5106391665078909	0.11142758639058357
620000	-1703.2810027589821	-1667.5678225936385	-35.71318016534356	-1667.5678225936385	9.794676684010577	1.0	0.03879968259100514	0.15937534796734362	0.6843075516506271	0.315692448349373	-27.45014741662321	0.338428865745564	0.7986932046540907	0.0	0.6497467850801448	0.11288653733859062
630000	-1695.8443973229855	-1663.742329868257	-32.102067454728484	-1663.742329868257	5.798513243607738	1.0	0.024954028239578027	0.40849887159470155	0.6675921111330002	0.33240788886699996	-22.919956653535415	0.3498863630196245	0.5295921956324439	0.0	0.5114109506664625	0.12512395213770253
640000	-1699.872620844632	-1666.9185680159694	-32.954052828662455	-1666.9185680159694	6.290482160374672	1.0	0.018356666218795958	0.42376461334100624	0.6468141605005597	0.3531858394994403	-23.735560911010317	0.6852783156163151	0.4005387171051904	0.0	0.5107322480519371	0.12237102952813388
650000	-1698.8944867243274	-1668.0747882191536	-30.81969850517387	-1668.0747882191536	4.093927739589585	1.0	0.0276768607992977	0.6347176656564271	0.6203869158303641	0.37961308416963596	-21.196309253902026	0.2883292934212305	0.5416153364265159	0.0	0.505422255619693	0.1559140163635454
660000	-1704.6879124855366	-1667.5300710767074	-37.15784140882913	-1667.5300710767074	7.211053753696374	1.0	9.886341256101687E-4	0.3801012348498377	0.6560707760279458	0.34392922397205417	-28.04701932219077	0.5050548322131282	0.13418386465701854	0.0	0.5036766236149961	0.10441646175933093
670000	-1712.0777529536924	-1665.2274502250552	-46.85030272863718	-1665.2274502250552	15.5196203276818	1.0	0.008887202385149028	0.3548359990549712	0.6341873925028357	0.36581260749716427	-37.807349986253826	0.1567557835489728	0.5589165719437277	0.0	1.3119687212711924	0.059026147481077394
680000	-1698.33424568381	-1665.6388167908788	-32.69542889293132	-1665.6388167908788	6.61889329953516	1.0	0.003346795145227266	0.3667754125104091	0.6280228205571838	0.3719771794428159	-23.61984291159463	0.20154298828041617	0.795262156247839	0.0	0.6463766545015456	0.13046050710866613
690000	-1707.0309567726526	-1661.561795111311	-45.469161661341445	-1661.561795111311	11.244355233275321	1.0	0.031037622611212397	0.671951358427722	0.6488842875899189	0.3511157124100808	-35.787893648967426	0.2460798700703993	0.22954110202167718	0.0	1.0809187037899939	0.051745667964789306
700000	-1701.3100116515398	-1664.2249285995383	-37.08508305200136	-1664.2249285995383	8.236571484841736	1.0	0.0017117753336380684	0.3901722010663939	0.6824170506114995	0.3175829493885005	-27.948410838518686	0.31796959201624586	0.6672318252300128	0.0	0.5461671722302445	0.09829052664960274
710000	-1706.8979521250442	-1665.1814039641324	-41.7165481609117	-1665.1814039641324	14.11514674747228	1.0	4.3341573134271445E-4	0.25233635234888213	0.6938348683193405	0.3061651316806595	-33.0076935233886	0.1514602229289951	0.7782268303608063	0.0	0.9489621336579519	0.08521700244285267
720000	-1696.3112298854571	-1661.4399985396951	-34.87123134576206	-1661.4399985396951	7.960960096646707	1.0	0.0062661007907998416	0.317901718865086	0.6618228023888068	0.33817719761119336	-25.93638979312839	0.22610294600936756	0.8394446264728537	0.0	0.6014336216962122	0.11295339772741705
730000	-1694.0878446102722	-1660.8588177100848	-33.22902690018736	-1660.8588177100848	5.858579800401143	1.0	0.016212081993961118	0.41739075684023264	0.652847646572715	0.3471523534272851	-24.025569897553268	0.5716530165557973	0.31050408160781673	0.0	0.5512940336428375	0.11467536877265806
740000	-1704.2879711380547	-1664.4731093173452	-39.81486182070937	-1664.4731093173452	9.536807674375684	1.0	0.016212081993961118	0.4389550858523587	0.6539938042084091	0.34600619579159086	-30.561392849649256	0.11446500295269903	0.8185116197581466	0.0	0.920658254905127	0.08490040157376219
750000	-1704.7861156329507	-1668.134428498846	-36.651687134104655	-1668.134428498846	8.023310884563902	1.0	0.014187021125414674	0.2867964174606185	0.6498794483452085	0.3501205516547915	-27.817777286342398	0.2042126690452241	0.7463497741084967	0.0	0.5004963050527919	0.10676964341238603
760000	-1700.0338654763498	-1664.8577696949253	-35.176095781424486	-1664.8577696949253	6.911437240665699	1.0	0.02778154167213165	0.338769086540376	0.6498794483452085	0.3501205516547915	-26.178769874214492	0.41806953888857445	0.5142406240669158	0.0	0.7067096158983994	0.101859674414128
770000	-1709.6204018023625	-1671.8020774050003	-37.81832439736212	-1671.8020774050003	8.300257989751165	1.0	0.025580734138565212	0.31675069846920345	0.6567394006498706	0.3432605993501294	-28.88704383476945	0.497431134750758	0.13974708406069927	0.0	0.7708695046079796	0.0921791724615252
780000	-1711.2405084832455	-1669.9176309398395	-41.322877543405994	-1669.9176309398395	10.256511264038663	1.0	0.009772399248786387	0.305101969983238	0.6647229865604427	0.3352770134395562	-32.428357380638225	0.2608093176858189	0.4112793882745381	0.0	0.8937505154789754	0.08172884807217257
790000	-1702.0487462036426	-1662.5693599934286	-39.47938621021407	-1662.5693599934286	8.277161452582902	1.0	0.0055902306030293425	0.4620686033681554	0.6463170450058462	0.35368295499415275	-30.174855426639805	0.3508580544977436	0.6132055626406002	0.0	0.8754197963101433	0.07486094654781111
800000	-1700.7893312831673	-1668.063197879517	-32.72613340365013	-1668.063197879517	4.647599900069299	1.0	0.0413401774138008	0.4416621362067803	0.6823667619731335	0.3176332380268656	-23.466553037927067	0.22946074249383142	0.6959875430069667	0.0	0.5084983708077421	0.10812242232808647
810000	-1699.7697253580243	-1660.7230171701888	-39.04670818783549	-1660.7230171701888	8.517744190925882	1.0	0.019354459937838547	0.43909850278407286	0.663750283007627	0.3362497169923721	-29.792914538473816	0.39013782895533805	0.4067591649146977	0.0	0.6756767124062814	0.08120620767280262
820000	-1710.9911512284912	-1671.3099204574062	-39.681230771085026	-1671.3099204574062	10.37445450282655	1.0	0.005580559718397803	0.44959961665140163	0.6669612276230888	0.33303877237691154	-30.40393501613068	0.4266271827096416	0.39988106641211324	0.0	0.6665155117770326	0.09521706662002724
830000	-1703.8109208554445	-1669.0851581507723	-34.725762704672185	-1669.0851581507723	7.151501562682987	1.0	0.008015956828889562	0.44959961665140163	0.6195954578432187	0.38040454215678177	-25.44846694971784	0.41054618585820557	0.44973148833294657	0.0	0.5535944689154317	0.11282196461695103
840000	-1704.7290532487914	-1670.784268512615	-33.94478473617647	-1670.784268512615	6.302863918317357	1.0	0.04686653991165567	0.397275461664643	0.6484164452763354	0.3515835547236654	-24.79026256709199	0.039054794903995486	0.9608153979195948	0.0	0.778168675769834	0.10161356281179977
850000	-1703.538098882828	-1669.0910370597494	-34.44706182307858	-1669.0910370597494	5.81050005036608	1.0	0.005467279964464234	0.5280567448500537	0.6545872628327324	0.34541273716726845	-25.009116367166403	0.013642195634173038	0.9877856675630029	0.0	0.5024802780748618	0.09808915629736698
860000	-1709.715037104944	-1667.5020319652551	-42.21300513968887	-1667.5020319652551	7.605833628473401	1.0	0.006940853635999705	0.4453950507397793	0.6122654052747322	0.38773459472526867	-32.94505585428847	0.014629969861512566	0.9464873257318878	0.0	0.6237580936443654	0.09134030831662623
870000	-1714.3312473983701	-1668.269004144324	-46.062243254046074	-1668.269004144324	12.877078390931107	1.0	0.010630541891535446	0.4453950507397793	0.6771087051616266	0.32289129483837425	-36.794293968645675	0.20720775040621486	0.298554888090942	0.0	1.036768951168617	0.0536186011006495
880000	-1702.2855779658432	-1672.3375235019655	-29.948054463877614	-1672.3375235019655	4.628227037663715	1.0	0.012263601562933176	0.5084004558789499	0.6790700041963453	0.3209299958036541	-20.54811223443125	0.579908736892789	0.13864263892408146	0.0	0.6111499223973205	0.13412987145374602
890000	-1703.8249561466898	-1667.3702404119979	-36.45471573469184	-1667.3702404119979	6.426709447808838	1.0	0.013434170237622535	0.38686905868194993	0.6306603259273881	0.36933967407261203	-27.326450637361404	0.2604240281840569	0.47494978135507276	0.0	0.6877803766083556	0.10030270803117575
900000	-1700.2696195594476	-1662.5181972411917	-37.75142231825589	-1662.5181972411917	8.47557817238307	1.0	0.019326529021292036	0.42346483713764904	0.6192767088972325	0.3807232911027676	-28.533632657510204	0.3762029825746224	0.6256354115568594	0.0	0.6945716478934258	0.09411304680804988
910000	-1697.3041081269646	-1668.4807605863102	-28.823347540654424	-1668.4807605863102	4.02107090377177	1.0	0.02466371151939519	0.5700518022384273	0.6356513888901191	0.36434861110988115	-19.308505264851796	0.9138690759582137	0.07186250649529739	0.0	0.5019490878007556	0.1274885161134581
920000	-1698.0908587052922	-1663.7091837349271	-34.381674970365125	-1663.7091837349271	6.965571628439346	1.0	0.007134624683524646	0.5112650261235461	0.6376227073267733	0.36237729267322677	-24.976108555120213	0.4409112663557567	0.396341896359162	0.0	0.5511111195451991	0.1074903752121239
930000	-1703.8469969355608	-1666.4185535493484	-37.42844338621232	-1666.4185535493484	7.644191011242942	1.0	0.030827857437505806	0.4844671725533088	0.6478108488400182	0.35218915115998145	-28.07670325926542	0.3749068891517958	0.2562233392395916	0.0	0.6121901674140748	0.08854787773705348
940000	-1705.977030764467	-1667.8518420878565	-38.125188676610385	-1667.8518420878565	7.186954393503048	1.0	0.03258552712659764	0.5694986132281552	0.6437232380798202	0.3562767619201794	-28.611324065212607	0.4448001878675744	0.38215624153787875	0.0	0.9364668958472867	0.08455437738223859
950000	-1700.9276031933373	-1668.99360755458	-31.933995638757253	-1668.99360755458	5.742360486598413	1.0	0.036936516041564275	0.4232626220032181	0.6701686366516527	0.329831363348347	-22.7166799568215	0.7191678779487124	0.1151264518998135	0.0	0.5321004524370894	0.12317383069264343
960000	-1701.7839833832893	-1665.1450457823364	-36.638937600952964	-1665.1450457823364	8.011622559058925	1.0	0.03498655515945552	0.48234462901361874	0.6429195580451434	0.3570804419548563	-27.291581004711905	0.3649321833586524	0.798788019417934	0.0	0.6199159981517545	0.1054834958323977
970000	-1695.2741222558554	-1665.6244386833662	-29.649683572489185	-1665.6244386833662	5.811300550455032	1.0	0.005830635278787807	0.2875170465944542	0.6602386759925226	0.3397613240074771	-20.81331760474618	0.45608518571975676	0.5238113624105047	0.0	0.5098760548762589	0.15463740833666803
980000	-1693.5618481698377	-1661.0748815775798	-32.48696659225796	-1661.0748815775798	7.6675939079074515	1.0	0.007998289593917724	0.450053872825113	0.6634860019107239	0.3365139980892759	-23.208666056986353	0.18716943868718308	0.8687454322981868	0.0	0.5175541356564145	0.11160212094218953
990000	-1703.162299118524	-1671.9502250025728	-31.212074115951218	-1671.9502250025728	6.118597442320377	1.0	0.05760463920852305	0.36319159128120587	0.6368926116899455	0.3631073883100544	-22.14617476720724	0.27493185146262494	0.699272308728661	0.0	0.7804209348153821	0.12685478251941495
1000000	-1709.4715908998605	-1666.6414407895381	-42.83015011032233	-1666.6414407895381	10.76639712326739	1.0	0.015532333320756844	0.5426045146658777	0.6544769482583102	0.3455230517416897	-33.364931754615014	0.2783738871186307	0.25189826056267006	0.0	0.7801218868330253	0.05987853191539993
1010000	-1712.9039427039677	-1667.7878801782613	-45.11606252570638	-1667.7878801782613	10.257284806062296	1.0	0.019658862553519105	0.975389869586284	0.6688561391468084	0.3311438608531914	-35.050431924647974	0.19941574797833936	0.6664854445022247	0.0	1.3307819156301517	0.05110169230296698
1020000	-1695.6156424388064	-1660.6657086468506	-34.94993379195582	-1660.6657086468506	7.38934573692038	1.0	0.011117711994437446	0.4041175397166802	0.6379888602848657	0.36201113971513477	-25.77850533157145	0.2408878156894966	0.7492098334877504	0.0	0.504788342210993	0.10435389934643836
1030000	-1712.8525335341872	-1667.8977595049014	-44.95477402928582	-1667.8977595049014	14.713300656701854	1.0	0.07054775121439333	0.23895625108184365	0.653026432769343	0.3469735672306575	-36.29901572348348	0.21459242195148412	0.48777209332344684	0.0	1.257999581351267	0.05200843361345022
1040000	-1708.7518927937058	-1665.8252119483238	-42.926680845381966	-1665.8252119483238	10.249048222520402	1.0	0.01711736868743962	0.4057310473050532	0.6546812148749674	0.345318785125033	-33.75130555072564	0.276108873348482	0.4630121309818734	0.0	1.1151319388838872	0.06727614677165623
1050000	-1703.9131055564496	-1664.7829842809958	-39.13012127545383	-1664.7829842809958	7.725731765282057	1.0	0.03097412967553426	0.33208818620694613	0.6272710968716283	0.37272890312837226	-30.152385710169423	0.44977053207837275	0.013632394315191816	0.0	0.6184403671213604	0.08859487218847796
1060000	-1704.3714509912747	-1668.5365594239752	-35.83489156729966	-1668.5365594239752	6.025476466433503	1.0	0.01926378227593169	0.41135049843094995	0.6683159155823827	0.3316840844176174	-26.64588693476179	0.17456030361689076	0.7014777845885211	0.0	0.6502486669463432	0.11060115125549118
1070000	-1706.84818799295	-1673.2854497719864	-33.56273822096359	-1673.2854497719864	6.4416697548445905	1.0	0.015983184790621902	0.4425927364545183	0.6309588474255216	0.3690411525744786	-24.301065212088588	0.6096635700977255	0.1168915605653646	0.0	0.8351373268117109	0.11134023249898435
1080000	-1715.7473447401871	-1676.1588006973047	-39.588544042882326	-1676.1588006973047	9.249626083235311	1.0	0.022421747029321495	0.28579757770557496	0.6737301980211026	0.3262698019788976	-30.758048464987823	0.32331920037522144	0.5656122282101372	0.0	0.6718331348478518	0.10002860273071486
1090000	-1709.4480561752152	-1663.7738763592374	-45.674179815977716	-1663.7738763592374	10.080520053349575	1.0	0.0065786891596081665	0.39899487114123056	0.6319102115552105	0.3680897884447896	-36.51538297481467	0.4373425508176649	0.5886932632043385	0.0	0.9760758701085231	0.06945409485751883
1100000	-1706.8528666562383	-1661.9973154361307	-44.855551220107614	-1661.9973154361307	12.227695642635277	1.0	0.006555124808090374	0.37208595420582774	0.6374889188447007	0.36251108115529956	-35.765777762124245	0.1963997916344019	0.4547308635853639	0.0	0.9235160348659619	0.05897212748800595
1110000	-1699.9996365899297	-1666.2611797468733	-33.73845684305647	-1666.2611797468733	6.5567207869541395	1.0	0.017753348265813356	0.692313461961951	0.6314027262713316	0.3685972737286691	-24.026792386080956	0.16822565431567157	0.8082715331097965	0.0	0.5914654360834897	0.09536324501948841
1120000	-1710.8029356123166	-1668.6208480254668	-42.18208758684968	-1668.6208480254668	10.792995246778887	1.0	0.020246691409665427	0.5203432390793968	0.6314027262713316	0.3685972737286691	-32.75889280776555	0.2929896993299389	0.2886803904187175	0.0	0.9818589686268012	0.06876354300401948
1130000	-1699.717188650644	-1668.5801569010187	-31.137031749625283	-1668.5801569010187	5.509654097356004	1.0	0.004610607473070062	0.41426252259076857	0.6186568963330766	0.38134310366692364	-21.94103438658662	0.35553132089738143	0.561687071376853	0.0	0.5711579812578982	0.13517182080317225
1140000	-1693.6229366160442	-1659.6713987596884	-33.9515378563559	-1659.6713987596884	5.1545756046012405	1.0	0.02067865604960776	0.49973859235949963	0.655808360446568	0.34419163955343235	-24.56878688836506	0.35087817755875744	0.24473797331191394	0.0	0.5038533703805608	0.11714568237652105
1150000	-1701.6419634925944	-1668.82912006201	-32.812843430584415	-1668.82912006201	5.769844829696306	1.0	0.06724074825493345	0.5476662173605416	0.6433644480191514	0.356635551980849	-23.338297880678123	0.6259424179709896	0.5124801091031895	0.0	0.7232453925766201	0.10216249111408449
1160000	-1710.3774054341611	-1672.1698325675027	-38.207572866658545	-1672.1698325675027	6.332574099518593	1.0	0.009706418013611115	0.5213151614967293	0.6247204510237521	0.3752795489762484	-28.78250809426104	0.24618643796574013	0.6886497409803579	0.0	0.7815091505852836	0.0838957322355888
1170000	-1703.6209017382973	-1663.697155194605	-39.923746543692175	-1663.697155194605	7.721682503631327	1.0	0.023675902898491023	0.3677330349888156	0.6623609660805447	0.33763903391945566	-30.845587655363996	0.27255299898654634	0.3990897806355285	0.0	0.9421472948614155	0.0736357148322008
1180000	-1700.1779311677067	-1667.0719056005669	-33.1060255671397	-1667.0719056005669	5.392406688581454	1.0	0.018540677325332395	0.4327814890541042	0.6160724595383903	0.3839275404616104	-23.866629889994357	0.6269356005023652	0.08291887452779687	0.0	0.5892843363419259	0.11306062615714897
1190000	-1710.3035577562728	-1668.0370741276495	-42.26648362862324	-1668.0370741276495	8.755164169509245	1.0	0.016324385439734416	0.5479248165387748	0.6682923116456825	0.3317076883543181	-32.791463749952115	0.28814813971356684	0.4767866532042364	0.0	1.0498754246320035	0.06137928858383052
1200000	-1708.390750250122	-1666.5201350069256	-41.87061524319639	-1666.5201350069256	9.561497963415325	1.0	0.012704108436652223	0.5289794445424767	0.6677109778615485	0.332289022138452	-32.430918983881135	0.26205487376149	0.5212796361365901	0.0	0.6931263648069443	0.06332602692952594
1210000	-1706.1743488498312	-1662.83368725749	-43.340661592341014	-1662.83368725749	10.503992817045964	1.0	0.022657634432817826	0.5289794445424767	0.6368706212284132	0.3631293787715874	-33.90096533302576	0.07655420278018654	0.8643979354009412	0.0	0.9996283704936764	0.060695375127880966
